Id,Title,Summary,Date,Link,
1488,World Bank's executive Kristalina Georgieva set to become IMF's second woman chief,Georgieva will replace former IMF chief Christine Lagarde^ who has been named to lead the European Central Bank.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/world-banks-executive-kristalina-georgieva-set-to-become-imfs-second.html
1489,Donald Trump says Afghan peace talks with Taliban are 'dead',Trump stunned the world on Saturday when he announced the cancellation of a secret meeting with Taliban and Afghan President Ashraf Ghani.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/donald-trump-says-afghan-peace-talks-with-taliban-are-dead.html
1490,Islamic State remains resilient in Afghanistan: UN Chief,The U N chief said that between mid-June and early September 183 incidents were attributed to Islamic State fighters.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/islamic-state-remains-resilient-in-afghanistan-u-n-chief.html
1491,US Commerce Secretary warns weather staff for contradicting Trump: report,But erring too greatly on the side of the caution can spread panic and lead to the unnecessary movement of millions of people.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/us-commerce-secretary-warns-weather-staff-for-contradicting-trump-rep.html
1492,Number of border crossers drops amid Mexican crackdown,The Border Patrol apprehended just over 50^600 people at the southern border in August^ compared to nearly 72^000 in July.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/number-of-border-crossers-drops-amid-mexican-crackdown.html
1493,Trump nominates Indian-American Anuraag Singhal as Florida judge,A graduate from the Rice University^ Singhal studied at the Wake Forest University School of Law.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/trump-nominates-indian-american-anuraag-singhal-as-florida-judge.html
1494,Indo-Pak tensions 'less heated' now than 2 weeks ago: Trump,Trump's comment came two weeks after his meeting with PM Modi on the sidelines of the G7 summit in France on August 26.,10 Sep 2019,https://www.indiatoday.in/world/america/100919/indo-pak-tensions-less-heated-now-than-2-weeks-ago-trump.html
1495,Trumpâs family is âdynasty that will last for decadesâ^ says campaign manager,Brad Parscale^ Trumpâs manager was speaking at a meeting of Republican Party delegates in Indian Wells^ California.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/trumps-family-is-dynasty-that-will-last-for-decades-says-cam.html
1496,Brazil's President undergoes surgery^ fourth after knife attack,The operation at Sao Paulo's Vila Nova Star hospital lasted more than five hours^ the medical centre reported.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/brazils-president-undergoes-surgery-fourth-after-knife-attack.html
1497,20 rescued^ 4 missing after cargo ship capsizes off Georgia coast,The ship's master and chief engineer are assisting authorities to develop plans to stabilise the vessel and continue rescue efforts.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/20-rescued-4-missing-after-cargo-ship-capsizes-off-georgia-coast.html
1498,US hopes for North Korea talks in days or weeks: Mike Pompeo,Trump and Kim met again in June at the border between North Korea and South Korea and agreed to reopen working-level talks.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/us-hopes-for-north-korea-talks-in-days-or-weeks-mike-pompeo.html
1499,Films^ Fear of Missing Out and state of the nation,Indian movies at Tiff represent state of Indiaâs liberal^ genteel intelligentsia in more ways than one.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/films-fear-of-missing-out-and-state-of-the-nation.html
1500,Brexit may see return of US âchlorinated chickenâ,The US chicken industry says the use of chlorine has declined to about 10 per cent of the countryâs plants.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/brexit-may-see-return-of-us-chlorinated-chicken.html
1501,Donald Trump calls off secret meet with Taliban,Abrupt end to 1 yr of diplomacy for US war.,09 Sep 2019,https://www.indiatoday.in/world/america/090919/donald-trump-calls-off-secret-meet-with-taliban.html
1502,'A huge step forward for India': US on Chandrayaan-2 mission,After revolving around the Earth's orbit for nearly 23 days^ the spacecraft began its journey to the moon on August 14.,08 Sep 2019,https://www.indiatoday.in/world/america/080919/a-huge-step-forward-for-india-us-on-chandrayaan-2-mission.html
1503,Hurricane Dorian makes landfall in Canada,Dorian was initially expected to hit as a Category 1 hurricane^ but the National Hurricane Centre in Miami upgraded it to a Category 2.,08 Sep 2019,https://www.indiatoday.in/world/america/080919/hurricane-dorian-makes-landfall-in-canada.html
1504,Peace talks between US-Afghanistan called off after Kabul attack,US has been negotiating with the Taliban at Doha despite the group's reluctance to hold direct talks with the Afghan govt.,08 Sep 2019,https://www.indiatoday.in/world/america/080919/peace-talks-between-us-afghanistan-called-off-after-kabul-attack.html
1505,Boeing suspends test on its latest long-haul plane amid 737 MAX crisis,The company spokesman declined to say whether the latest setback would further delay the schedule.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/boeing-suspends-test-on-its-latest-long-haul-plane-amid-737-max-crisis.html
1506,Judge approves moves to streamline Weinstein case,Weinstein's case involves allegations from other women.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/judge-approves-moves-to-streamline-weinstein-case.html
1507,US backs direct talks between India and Pak on Kashmir: Wells,India has categorically told the international community that the scrapping of Article 370 was an internal matter.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/us-backs-direct-talks-between-india-and-pak-on-kashmir-wells.html
1508,âGod didn't have heart to separate themâ: Indian couple died in US boat fire,Neighbours at the couple's apartment building remembered them.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/god-didnt-have-heart-to-separate-them-indian-couple-died-in-us.html
1509,Amazon nations meet in indigenous hut at Colombia over forest protection,The summit took place in wake of an international outcry over raging fires that have devastated swaths of Amazon in Brazil and Bolivia.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/amazon-nations-meet-in-indigenous-hut-at-colombia-over-forest-protecti.html
1510,At least five dead in US from vaping-related lung disease,Vitamin E acetate is a commonly available nutritional supplement taken orally or applied to the skin^ but is harmful when inhaled.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/at-least-five-dead-in-us-from-vaping-related-lung-disease.html
1511,White House adviser compares China trade talks to Cold War,US and Chinese officials have agreed to hold their next round of talks in Washington next month.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/white-house-adviser-compares-china-trade-talks-to-cold-war.html
1512,Former Starbucks CEO Howard Schultz says he will not run for president in 2020,Schultz said it was tougher than expected to grab moderate voters' attention and he did not want to risk competing with moderate Democrat.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/former-starbucks-ceo-howard-schultz-says-he-will-not-run-for-president.html
1513,North Carolina faces long night as Dorianâs Bahamas toll up,It was located about 50 km south of Cape Fear in North Carolina.,07 Sep 2019,https://www.indiatoday.in/world/america/070919/north-carolina-faces-long-night-as-dorians-bahamas-toll-up.html
1514,French first lady Brigitte Macron is âtruly ugly^â says Brazilian minister,Brazil and France have clashed in recent weeks over the handling of fires in the Amazon^ the world's largest rainforest.,06 Sep 2019,https://www.indiatoday.in/world/america/060919/french-first-lady-brigitte-macron-is-truly-ugly-says-brazilian.html
1515,'Death toll from Hurricane Dorian risen to 30 in Bahamas^' says PM Minnis,Authorities had previously reported 20 dead^ but have warned that the final figure is sure to be far higher.,06 Sep 2019,https://www.indiatoday.in/world/america/060919/death-toll-from-hurricane-dorian-risen-to-30-in-bahamas-says-pm-min.html
1516,4 Indian films at âOracle of Oscarsâ,Tiff seeks out films^ filmmakers and journalists from various under-represented ethnicities^ genders and sexual orientation.,06 Sep 2019,https://www.indiatoday.in/world/america/060919/4-indian-films-at-oracle-of-oscars.html
1517,Ex-US Defence Secretary says 'Pakistan was born with no affection for itself','The fastest-growing nuclear arsenal in the world cannot fall into the hands of the terrorists breeding in their midst^' he said.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/ex-us-defence-secretary-says-pakistan-was-born-with-no-affection-for.html
1518,US man convicted of murdering 89-year-old woman^ her elderly daughter,Billy Crutsinger^ 64^ was declared dead at 6:40 pm CDT at state's death chamber in Huntsville^ the Texas Department of Justice said.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/us-man-convicted-of-murdering-89-year-old-woman-her-elderly-daughter.html
1519,For new H-1B visas^ US agency proposes USD 10 as registration fee,The new system^ which was put on hold earlier this year^ is expected to come into force for next application cycle beginning April 1^ 2020.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/for-new-h-1b-visas-us-agency-proposes-usd-10-as-registration-fee.html
1520,Sharpie-gate? Donald Trump shows apparently altered Hurricane Dorianâs map,Trump in a tweet had named Alabama as one of states that could be hit. National Weather Service denied that in its own tweet 20 min later.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/sharpie-gate-donald-trump-shows-apparently-altered-hurricane-dorian.html
1521,2020 democratic candidates turn focus to climate change,President Donald Trump began tweeting as soon as the prime-time climate forum kicked off.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/2020-democratic-candidates-turn-focus-to-climate-change.html
1522,US offered millions in cash to Indian captain in bid to seize Iranian tanker,US has unilaterally threatened sanctions aimed at ending all oil sales by Iran in bid to diminish the clerical regimeâs regional influence.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/us-offered-millions-in-cash-to-indian-captain-in-bid-to-seize-iranian.html
1523,18-yr-old daughter gives surprise at home^ US woman shoots her bymistake,The girl^ coming home from college for an unannounced visit^ was hit in the arm but will survive Friday's incident in Girard^ Ohio.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/18-yr-old-daughter-gives-surprise-at-home-us-woman-shoots-her-bymista.html
1524,'China has taken advantage of US and WTO^' says Trump,Trump asserted as a result of his policies the US has created tremendous wealth in this country since he was elected.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/china-has-taken-advantage-of-us-and-wto-says-trump.html
1525,Canada names new China envoy amid damaged relations,The arrest of the daughter of the founder of Huawei at Vancouver's airport December 1 severely damaged relations between China and Canada.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/canada-names-new-china-envoy-amid-damaged-relations.html
1526,'Terror watchlist with over 1M people violates constitutional rights': US Judge,The watchlist is disseminated to a variety of governmental departments^ foreign governments and police agencies.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/terror-watchlist-with-over-1m-people-violates-constitutional-rights.html
1527,'Huawei is national security concern'^ says Trump,He was responding to questions on the Chinese technological giant^ which almost monopolizes in 5G technology.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/huawei-is-national-security-concern-says-trump.html
1528,Indian couple among 34 died in California boat fire,However^ the couple had gone for scuba diving and was on-board the ill-fated ship.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/indian-couple-among-34-died-in-california-boat-fire.html
1529,âHe knows how to winâ: Donald Trump says not worried for Boris Johnson,Johnson faced a revolt over the possibility of a no deal exit from EU^ but Trump told reporters his friend was 'going to be okay.',05 Sep 2019,https://www.indiatoday.in/world/america/050919/he-knows-how-to-win-donald-trump-says-not-worried-for-boris-joh.html
1530,US lauds Indiaâs decision to declare Masood Azhar^ 3 others as terrorists,The Indian government made the announcement nearly a month after Parliament approved an amendment to UAPA Act^ 1967.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/us-backs-indias-declaration-of-masood-azhar-saeed-lakhvi-dawood.html
1531,2 University of Texas students from India drown in Oklahoma,The Davis Police said the foreign exchange students died Tuesday at Turner Falls^ near Davis.,05 Sep 2019,https://www.indiatoday.in/world/america/050919/2-university-of-texas-students-from-india-drown-in-oklahoma.html
1532,Pakistan most dangerous country to deal with: Former US Defence Secretary Mattis,Mattis made these comments in his latest book titled -- 'Call Sign Chaos: Learning to Lead.',04 Sep 2019,https://www.indiatoday.in/world/america/040919/pakistan-most-dangerous-country-to-deal-with-former-us-defence-secret.html
1533,Five US Governors to visit India over next two months,They will be leading high-powered trade delegations comprising top businesses from their respective states.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/five-us-governors-to-visit-india-over-next-two-months.html
1534,Ex-US defence secy James Mattis says Pakistan is the âmost dangerous countryâ,Slamming Pakâs obsession with India he said it âviews all geopolitics through the prism of its hostility toward India.â,04 Sep 2019,https://www.indiatoday.in/world/america/040919/ex-us-defence-secy-james-mattis-says-pakistan-is-the-most-dangerous.html
1535,USâteen loses sight after living off French fries^ chips^ white bread:âReport,He only ate fries from fish and chip shop^ Pringles potato chips^ white bread^ slices of processed ham and sausage since elementary school.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/usteen-loses-sight-after-living-off-french-fries-chips-white-brea.html
1536,Texas shooter bought gun from private seller after purchase ban: Reports,Authorities say the gunman in a West Texas rampage was fired from his job and called police and the FBI before the mass shooting started.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/texas-shooter-bought-gun-from-private-seller-after-purchase-ban-repor.html
1537,'We don't do gay weddings or mixed race': US venue cancels^ draws criticism,The video^ first published Monday by local news website Deep South Voice^ went viral^ triggering a shower of criticism.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/we-dont-do-gay-weddings-or-mixed-race-us-venue-cancels-draws-crit.html
1538,Pentagon diverts USD 3.6 Billion from 127 projects to pay for Trumpâs border wall,Building the wall was one of Trump's central campaign pledges in the 2016 president election battle.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/pentagon-diverts-usd-36-billion-from-127-projects-to-pay-for-trump.html
1539,14-year-old shoots all 5 members of his family in Alabama^ confesses to police,Three of the victims were found dead at the scene^ a house in Alabama^ and other two died later after being airlifted to a hospital.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/14-year-old-shoots-all-5-members-of-his-family-in-alabama-confesses-t.html
1540,Hurricane Dorian kills five in Bahamas,Category 5 storm makes landfall as US starts mass evacuations on east coast.,04 Sep 2019,https://www.indiatoday.in/world/america/040919/hurricane-dorian-kills-five-in-bahamas.html
1541,Queen Elizabeth II hilariously pranked tourists who didnât recognise her,The tourists started a conversation with her^ asking if she lived nearby -- and whether sheâd ever met the Queen.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/queen-elizabeth-ii-hilariously-pranked-tourists-who-didnt-recognise.html
1542,Papua New Guinea approves vast Total gas project despite reservations,The project is expected to almost double Papua New Guinea's gas exports and make the country a significant energy player.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/papua-new-guinea-approves-vast-total-gas-project-despite-reservations.html
1543,25 dead after boat sinks in flames off California coast: report,The diving boat was chartered by Worldwide Diving Adventures^ a Santa Barbara^ California^ excursion firm.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/25-dead-after-boat-sinks-in-flames-off-california-coast-report.html
1544,Defiant Bolsonaro vows to defend Amazon policy^ even if it's 'in wheelchair' at UN,Brazil traditionally makes the first speech at the General Assembly meeting^ set for September 24.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/defiant-bolsonaro-vows-to-defend-amazon-policy-even-if-its-in-wheel.html
1545,5 killed as Hurricane Dorian lash Bahamas^ confirms Prime Minister,The Coast Guard said more than 20 cutters were on standby in Key West^ Florida for rescue operations in the Bahamas and the Caribbean.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/5-killed-as-hurricane-dorian-lash-bahamas-confirms-prime-minister.html
1546,US school bans 'Harry Potter' series^ stating risk of 'conjuring evil spirits',The students of the school will no longer have access to the famed book series after they were banned and removed from the library.,03 Sep 2019,https://www.indiatoday.in/world/america/030919/us-school-bans-harry-potter-series-stating-risk-of-conjuring-evil.html
1547,Texas mass shooting gunman known to police,The authorities spent entire Sunday combing through more than 15 crime scenes and searching Ator's home and car.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/texas-mass-shooting-gunman-known-to-police.html
1548,Trump 'does exactly what clown does': Director of Stephen King's It,Drawing parallels between high-concept horror icons and the current White House inhabitant is certain to shock many.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/trump-does-exactly-what-clown-does-director-of-stephen-kings-it.html
1549,Too old for American president? Health and fitness a better question,Only a few years separate President Donald Trump^ 73^ from Vermont Sen. Bernie Sanders^ 77^ and former Vice President Joe Biden^ 76.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/too-old-for-american-president-health-and-fitness-a-better-question.html
1550,Sanders' remark on Kashmir influenced by Pak campaign manager: US veteran,Sellin tweeted that Sanders is totally ignorant about Kashmir and his statement was due to the prodding of Shakir.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/sanders-remark-on-kashmir-influenced-by-pak-campaign-manager-us-vete.html
1551,Trump says background checks would not have prevented recent gun violence,Trump made the remarks to reporters at the White House after returning to Washington from Camp David.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/trump-says-background-checks-would-not-have-prevented-recent-gun-viole.html
1552,Hurricane Dorian hits Bahamas. But what is a category 5 storm?,Hurricane Dorian has slammed into the northern Bahamas^ one of the strongest storms to make landfall in history.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/hurricane-dorian-hits-bahamas-but-what-is-a-category-5-storm.html
1553,Pak PM hypes Kashmir issue^ personally attacks Modi: Ex-US envoy,He was American ambassador to India from 2009 to 2011 during the Presidentship of Barack Obama.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/pak-pm-hypes-kashmir-issue-personally-attacks-modi-ex-us-envoy.html
1554,Bahamas set for monster hurricane Dorian,However^ a tropical storm warning was in effect for parts of Flor-idaâs coast^ according to the NHCâs latest bulletin.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/bahamas-set-for-monster-hurricane-dorian.html
1555,Bernie Sanders red flags Kashmir situation,I am deeply concerned about the situation in Kashmir: Sanders.,02 Sep 2019,https://www.indiatoday.in/world/america/020919/bernie-sanders-red-flags-kashmir-situation.html
1556,Watch: âIndiaâs actions unacceptable^' says Bernie Sanders on Kashmir,He said^ âthe communication blockade must be lifted immediatelyâ in Kashmir Valley. âIâm deeply concerned about situation in Kashmir.â,01 Sep 2019,https://www.indiatoday.in/world/america/010919/watch-indias-actions-unacceptable-says-bernie-sanders-on-ka.html
1557,Despite govt has banned burning^ Brazil's Amazon basin fires keep surging,Illegal crops also reduce the rainforest^ such as Colombian coca cultivation^ which covers roughly 170^000 hectares^ according to UN data.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/despite-govt-has-banned-burning-brazils-amazon-basin-fires-keep-surg.html
1558,'Next time don't drive into water': 911 operator blasts US woman before she drowned,According to the police timeline^ emergency crews used life vests^ ropes and a rescue boat trying to locate and save Stevens.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/next-time-dont-drive-into-water-911-operator-blasts-us-woman-befor.html
1559,Trump nominates Indian-American Shireen Matthews as federal judge,Currently^ Matthews is a partner at Jones Day^ the fifth-largest law firm in the country^ in San Diego.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/trump-nominates-indian-american-shireen-matthews-as-federal-judge.html
1560,US police fire pepper spray after pro-Trump 'Straight Pride' parade,There was no serious violence during the rallies themselves^ which involved groups of several hundred.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/us-police-fire-pepper-spray-after-pro-trump-straight-pride-parade.html
1561,Texas shooting: At least 5 dead^ 21 injured in mass shooting near Odessa,Texas Governor Greg Abbott described the incident as a 'senseless and cowardly attack'.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/texas-shooting-at-least-5-dead-21-injured-in-mass-shooting-near-odes.html
1562,RFK assassin stable after jail stabbing by fellow inmate,Officers responded quickly^ and found an inmate with stab wound injuries.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/rfk-assassin-stable-after-jail-stabbing.html
1563,Florida^ Bahamas on alert for Hurricane Dorian,The storm has winds near 220 km per hour^ according to the NHC.,01 Sep 2019,https://www.indiatoday.in/world/america/010919/florida-bahamas-on-alert-for-hurricane-dorian.html
1564,Trump discloses US surveillance secrets with this tweet,A former CIA satellite imagery analyst^ said the photograph appeared to be a classified image taken by a US spy satellite.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/trump-discloses-us-surveillance-secrets-with-this-tweet.html
1565,Deforestation in Amazon forest affecting Brazil's climate: Study,The study was published in the journal 'Frontiers in Forests and Global Change.',31 Aug 2019,https://www.indiatoday.in/world/america/310819/deforestation-in-amazon-forest-affecting-brazils-climate-study.html
1566,Air Canada ordered to pay 6-figure fine for violating coupleâs 'language rights',The couple were particularly upset by the boarding announcement for the Montreal-bound flight.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/air-canada-ordered-to-pay-6-figure-fine-for-violating-couples-lang.html
1567,'I love Tiffany!â Trump says âabsolutely falseâ he didn't want to be photographed,Westerhout's comments reportedly came during an off-the-record dinner with journalists and White House staffers.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/i-love-tiffany-trump-says-absolutely-false-he-didnt-want-t.html
1568,Brazil President Bolsonaro fuels spat with Europe^ fires soar,This year's total is the highest since 2010 when 132^106 fires were detected across the country.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/brazil-president-bolsonaro-fuels-spat-with-europe-fires-soar.html
1569,Tourists scatter as Hurricane Dorian hurls toward Bahamas,Locals were left to seal up their homes and businesses before the stormâs expected arrival this weekend.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/tourists-scatter-as-hurricane-dorian-hurls-toward-bahamas.html
1570,No rally held in Sindh to observe 'Kashmir solidarity hour',Ghani added that Prime Minister Imran Kahn and Foreign Minister Shah Mehmood Qureshi should have rather visited different countries.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/no-rally-held-in-sindh-to-observe-kashmir-solidarity-hour.html
1571,Trumpâs Iran photo raises worries about disclosure of US surveillance secrets,The incident comes after months of tensions between Iran and Washington.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/trumps-iran-photo-raises-worries-about-disclosure-of-us-surveillanc.html
1572,US lawmakers seek transparency in Afghan peace deal with Taliban,The three lawmakers asked whether the Taliban's commitment to break with international terrorists also extend to Taliban activities in Pak.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/us-lawmakers-seek-transparency-in-afghan-peace-deal-with-taliban.html
1573,Twitter CEO Jack Dorseyâs account hacked^ racist tweets posted,Some of the tweets contained the hashtag #ChucklingSquad which was believed to indicate the identity of the hacker group.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/twitter-ceo-jack-dorseys-account-hacked-racist-tweets-posted.html
1574,5 including mastermind in 9/11 terror attack to go on trial in 2021: report,The date was included in a scheduling order for pre-trial activities by the military judge^ Colonel Shane Cohen^ the Times said.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/5-including-mastermind-in-911-terror-attack-to-go-on-trial-in-2021-r.html
1575,US to use fake social media to check people entering country,The change in policy was preceded by other steps taken by the State Department.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/us-to-use-fake-social-media-to-check-people-entering-country.html
1576,Tulsi Gabbard rules out running solo for American polls,Gabbard^ who converted to Hinduism early in her life^ is highly popular among Indian-Americans.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/tulsi-gabbard-rules-out-running-solo-for-american-polls.html
1577,New US Space Command to dominate space war,Rising concern over threat to satellites from Russia^ China.,31 Aug 2019,https://www.indiatoday.in/world/america/310819/new-us-space-command-to-dominate-space-war.html
1578,US woman gets life in ambush slaying of soldier husband,The 23-year-old was fatally shot in an ambush on New Year's Eve while visiting family in St Joseph Township.,30 Aug 2019,https://www.indiatoday.in/world/america/300819/us-woman-gets-life-in-ambush-slaying-of-soldier-husband.html
1579,US judge dismissed criminal case against Jeffrey Epstein,The autopsy reports^ which came earlier this month^ had concluded that the cause of Epstein's death was suicide by hanging.,30 Aug 2019,https://www.indiatoday.in/world/america/300819/us-judge-dismissed-criminal-case-against-jeffrey-epstein.html
1580,80-year-old US woman fell asleep in her parked car^ woke up to find it missing,Police say the woman didn't remember what happened and had a bruise and abrasion on her face.,30 Aug 2019,https://www.indiatoday.in/world/america/300819/80-year-old-us-woman-fell-asleep-in-her-parked-car-woke-up-to-find-it.html
1581,Watch: Donald Trump says Florida faces 'absolute monster' hurricane,Trump cancelled visit to Poland scheduled for weekend and Florida's governor expanded a state of emergency to prepare for Hurricane Dorian.,30 Aug 2019,https://www.indiatoday.in/world/america/300819/watch-donald-trump-says-florida-faces-absolute-monster-hurricane.html
1582,Argentina asks IMF to restructure debt payments,The Central Bank bought $300 million in pesos on Tuesday to try to calm markets but the currency still depreciated by almost 2.5 percent.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/argentina-asks-imf-to-restructure-debt-payments.html
1583,Trump not happy with favorable Fox News^ may look for alternative,As US president^ Trump has no equivalent of the state TV channel used to serve leaders in many less free countries^ like Russia.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/trump-not-happy-with-favorable-fox-news-may-look-for-alternative.html
1584,Teen sexting her friends charged under child pornography: US court,The case began in 2016^ when then-16-year-old^ referred to by her initials in court records^ shared a video with 3 -person group text chain.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/teen-sexting-her-friends-charged-under-child-pornography-us-court.html
1585,Amazon nations should decide region's future: Bolsonaro,On Wednesday^ Bolsonaro said Germany and France had tried to 'buy' Brazil's sovereignty.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/amazon-nations-should-decide-regions-future-bolsonaro.html
1586,Premature to talk about US' counterterrorism presence in Afghanistan,The operational environment would 'clearly change in the wake of a negotiation'.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/premature-to-talk-about-us-counterterrorism-presence-in-afghanistan.html
1587,US President Donald Trump backs Brazil president on Amazon fires,Trump tweeted: 'Brazil President and his country have the full and complete support of the USA!',29 Aug 2019,https://www.indiatoday.in/world/america/290819/us-president-donald-trump-backs-brazil-president.html
1588,Brazil environment agency funds on the fall since January 1,Among the cuts: funding for prevention and control of forest fires was reduced 23 per cent.,29 Aug 2019,https://www.indiatoday.in/world/america/290819/brazil-environment-agency-funds-on-the-fall-since-january-1.html
1589,2 girls killed^ 10 hurt in crash with stolen police SUV in Dayton,Ten people were injured in all^ including five children and the suspect.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/2-girls-killed-10-hurt-in-crash-with-stolen-police-suv-in-dayton.html
1590,Brazil says ready to accept aid for Amazon fires^ but will decide how itâs used,The office for the French president declined to comment.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/brazil-says-ready-to-accept-aid-for-amazon-fires-but-will-decide-how.html
1591,Brazil President 'working very hard' on Amazon fires^ says Donald Trump,Trump tweeted: 'Brazil President and his country have the full and complete support of the USA!',28 Aug 2019,https://www.indiatoday.in/world/america/280819/brazil-president-working-very-hard-on-amazon-fires-says-donald-trum.html
1592,Indian-origin man agrees to plead guilty to money laundering charges,The maximum possible sentence Kalra could receive for these charges is life in federal prison.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/indian-origin-man-agrees-to-plead-guilty-to-money-laundering-charges.html
1593,Out on evening walk^ Sikh man stabbed to death in US,The community is offering a USD 1000 reward for identifying the suspect.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/out-on-evening-walk-sikh-man-stabbed-to-death-in-us.html
1594,Spanish man paddles his way from California to Hawaii^ crosses over 4000 km,It took de la Rosa^ who is from Spain^ 76 days to paddle 2^500 miles while standing on submarine-shaped craft he described as paddleboat.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/spanish-man-paddles-his-way-from-california-to-hawaii-crosses-over-40.html
1595,Amazon fires: Macron to withdraw 'insults' for Brazil to accept aid^ says Bolsonaro,'First of all^ Macron has to withdraw his insults. He called me a liar^' says Brazil President.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/amazon-fires-macron-to-withdraw-insults-for-brazil-to-accept-aid-s.html
1596,US TV anchor issues apology for comparing black co-host to an ape,When video of gorilla appeared on screen^ Housden turned to her black co-anchor^ Hackett^ and said that ape 'kind of looks like you'.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/us-tv-anchor-issues-apology-for-comparing-black-co-host-to-an-ape.html
1597,'Will not let him win in death': Epstein victims testify weeks after his suicide,'He showed the world what a depraved and cowardly human being he was by taking his own life^' one of the women^ Sarah Ransome said.,28 Aug 2019,https://www.indiatoday.in/world/america/280819/will-not-let-him-win-in-death-epstein-victims-testify-weeks-after-h.html
